item_id,total_interactions,unique_users,first_timestamp,last_timestamp
775,2,2,1515446412993,1527548422863
776,3,3,1547684515933,1576093020621
777,2,2,1581535585289,1593759800997
778,1,1,1518718204880,1518718204880
779,3,3,1459863373000,1489478310000
780,1,1,1466716743000,1466716743000
781,5,5,1545402060815,1578690596945
782,2,2,1568601754236,1576190456722
783,2,2,1571808131419,1602253753166
784,11,11,1495485944000,1546487246344
785,1,1,1590543757453,1590543757453
786,1,1,1511015549458,1511015549458
787,2,2,1463183022000,1465748930000
788,2,2,1591726986057,1598731098359
789,4,4,1528681875294,1559765978270
790,2,1,1530795930621,1530795930621
791,2,2,1534304307073,1559682275683
792,1,1,1538411359019,1538411359019
793,1,1,1548625622608,1548625622608
794,3,3,1550843562390,1561079147627
795,1,1,1557303486140,1557303486140
796,2,2,1547848855861,1549090284311
797,1,1,1574962119587,1574962119587
798,1,1,1585350845125,1585350845125
799,5,3,1538674169598,1541390149640
800,1,1,1533785383914,1533785383914
801,1,1,1527041306759,1527041306759
802,5,5,1418235219000,1508116718557
803,1,1,1563128797768,1563128797768
804,1,1,1597195485843,1597195485843
805,3,3,1454364095000,1458940899000
806,2,2,1458858325000,1512427876103
807,1,1,1477683218000,1477683218000
808,2,2,1532227777645,1572567765144
809,1,1,1483029479000,1483029479000
810,15,15,1496866550000,1583634160006
811,1,1,1538644652380,1538644652380
812,2,2,1575915186326,1589561592627
813,5,3,1519017960991,1566235634202
814,3,3,1580277218944,1595157805425
815,1,1,1461893712000,1461893712000
816,5,5,1499617748107,1530655670765
817,1,1,1469204954000,1469204954000
818,3,3,1270991571000,1316449440000
819,1,1,1458956561000,1458956561000
820,4,4,1553196465601,1590235536885
821,2,2,1545677410396,1594637742332
822,1,1,1444047392000,1444047392000
823,5,5,1448431040000,1525112395648
824,2,2,1587826991745,1601788578183
825,3,3,1593057566970,1594385397062
826,3,3,1573501643239,1580498030095
827,4,4,1529389177324,1535130058151
828,3,3,1416876933000,1470587131000
829,23,22,1351643258000,1440442675000
830,2,2,1537905658368,1543947747646
831,1,1,1499615294661,1499615294661
832,7,7,1434475632000,1469150080000
833,2,2,1552779113065,1557446007094
834,1,1,1565824788330,1565824788330
835,1,1,1553772767537,1553772767537
836,6,6,1558985573254,1591750565582
837,1,1,1555512541222,1555512541222
838,2,2,1590859699820,1591070020333
839,1,1,1447095203000,1447095203000
840,7,7,1514675153168,1556566406038
841,1,1,1567464041343,1567464041343
842,2,2,1596994368466,1600401413948
843,4,4,1533564534147,1547854996592
844,2,2,1555364159032,1583161354233
845,3,3,1447714493000,1504816949965
846,12,12,1506091535216,1548130028437
847,4,4,1565755008070,1583010210565
848,3,3,1469487572000,1524406126873
849,3,3,1573964801017,1601611433281
850,1,1,1514470436745,1514470436745
851,2,2,1575607842878,1580934623538
852,2,2,1578864478688,1585987032528
853,1,1,1586617390922,1586617390922
854,1,1,1300641449000,1300641449000
855,1,1,1602401287583,1602401287583
856,5,5,1483894925000,1532736212139
857,3,3,1530281042338,1578703301362
858,1,1,1551569175956,1551569175956
859,2,2,1562695408067,1576394119132
860,2,2,1563154885011,1563230318800
861,4,4,1413221583000,1516906498466
862,2,2,1474300230000,1481601809000
863,1,1,1569917729290,1569917729290
864,3,3,1590353970066,1597707868393
865,1,1,1564187191344,1564187191344
866,1,1,1595865598900,1595865598900
867,2,2,1435954882000,1486311224000
868,2,2,1593911174399,1597332461982
869,2,2,1437843777000,1480603444000
870,1,1,1598375227990,1598375227990
871,1,1,1529007907773,1529007907773
872,1,1,1408921103000,1408921103000
873,1,1,1499338831540,1499338831540
874,1,1,1492380814000,1492380814000
875,1,1,1542656067415,1542656067415
876,1,1,1585616127310,1585616127310
877,6,6,1582696784071,1596412253062
878,2,2,1589657621800,1601398595287
879,1,1,1597500710676,1597500710676
880,1,1,1597941590976,1597941590976
881,1,1,1603240465441,1603240465441
882,2,2,1392958469000,1482867140000
883,1,1,1581613650872,1581613650872
884,5,5,1514474432901,1564974991365
885,1,1,1500408059723,1500408059723
886,1,1,1546134323868,1546134323868
887,5,5,1583006071110,1594951926519
888,2,2,1446794670000,1474304878000
889,1,1,1580943986460,1580943986460
890,1,1,1410200440000,1410200440000
891,1,1,1558057621006,1558057621006
892,2,2,1483968045000,1494102680000
893,1,1,1522120335137,1522120335137
894,1,1,1517061276012,1517061276012
895,5,5,1479303825000,1511712833239
896,7,7,1505175705107,1551831316442
897,2,2,1417950030000,1432252932000
898,3,3,1458709264000,1529083530809
899,1,1,1593197150734,1593197150734
900,2,2,1575493276552,1583559141188
901,10,10,1520522875579,1573684949702
902,7,7,1521585352125,1540562307722
903,1,1,1554784159740,1554784159740
904,1,1,1477995002000,1477995002000
905,1,1,1427028916000,1427028916000
906,2,2,1587504327745,1594430483187
907,1,1,1560267228054,1560267228054
908,4,4,1461899731000,1504682813007
909,2,2,1395503823000,1418669888000
910,1,1,1551449999495,1551449999495
911,1,1,1576844946365,1576844946365
912,5,5,1417806947000,1454388745000
913,1,1,1496711313000,1496711313000
914,3,3,1510272780656,1520187637741
915,1,1,1554013394114,1554013394114
916,3,3,1565930225841,1599773867078
917,1,1,1481927794000,1481927794000
918,2,2,1520283291316,1556470185568
919,1,1,1483401318000,1483401318000
920,7,7,1362506586000,1490844453000
921,25,25,1488120482000,1579632063507
922,5,4,1562865912928,1580645022581
923,12,11,1473228729000,1589933276035
924,1,1,1599208065232,1599208065232
925,1,1,1601565902423,1601565902423
926,3,3,1531564126557,1548020076796
927,5,5,1545098225181,1566439149594
928,1,1,1548354398801,1548354398801
929,1,1,1583164765776,1583164765776
930,5,5,1600985887426,1603563516135
931,4,4,1580871012273,1591912125071
932,2,2,1408363685000,1433027152000
933,1,1,1524897160409,1524897160409
934,4,4,1563836939192,1600438127044
935,1,1,1579143512761,1579143512761
936,2,2,1445659812000,1463925985000
937,15,15,1557421275515,1580424189505
938,3,3,1575369064700,1580779472033
939,1,1,1594774803194,1594774803194
940,8,8,1584118882101,1594408762416
941,73,72,1440955656000,1549910963860
942,3,3,1507089170311,1586730027258
943,2,2,1468691015000,1499088341044
944,1,1,1602887358386,1602887358386
945,4,4,1456874266000,1490025199000
946,2,2,1562076041025,1563874268908
947,1,1,1590511070911,1590511070911
948,2,2,1578069101670,1603150629935
949,1,1,1489418160000,1489418160000
950,3,3,1563400007423,1594571332447
951,7,7,1547318902440,1577379804114
952,1,1,1457999203000,1457999203000
953,1,1,1551289957379,1551289957379
954,2,2,1561786428569,1582296507313
955,4,4,1578173386231,1601880705550
956,1,1,1552351680369,1552351680369
957,1,1,1595509405893,1595509405893
958,1,1,1461283144000,1461283144000
959,1,1,1480993305000,1480993305000
960,1,1,1519896468645,1519896468645
961,1,1,1596561515437,1596561515437
962,1,1,1553983381010,1553983381010
963,5,5,1414186511000,1480731099000
964,1,1,1591144006062,1591144006062
965,1,1,1133344107000,1133344107000
966,3,3,1441737156000,1455848386000
967,7,7,1546813928690,1572012338259
968,14,14,1517242375894,1542753888143
969,8,8,1457703508000,1596920419355
970,1,1,1547525649505,1547525649505
971,4,4,1493122259000,1523162536604
972,2,2,1500592335181,1560477222267
973,5,4,1601874523727,1603131495092
974,1,1,1546899959294,1546899959294
975,1,1,1546121927835,1546121927835
976,1,1,1506204083766,1506204083766
977,5,5,1596155223718,1601168159025
978,3,3,1578800245232,1593454462498
979,2,2,1516682076492,1546374935498
980,2,2,1572917681912,1584492390460
981,1,1,1556708767883,1556708767883
982,1,1,1498351296191,1498351296191
983,3,2,1587103388115,1598477830638
984,1,1,1561776000718,1561776000718
985,1,1,1584573665119,1584573665119
986,1,1,1597782178362,1597782178362
987,2,2,1447714689000,1529437410068
988,2,2,1550726153572,1566668464149
989,2,2,1591769446562,1599018030207
990,1,1,1485966027000,1485966027000
991,9,9,1574943426814,1603476248955
992,14,14,1458953981000,1509482258920
993,1,1,1517081632150,1517081632150
994,24,24,1552935576130,1595329659806
995,19,19,1357246848000,1603138871966
996,1,1,1598626008488,1598626008488
997,3,3,1537734977304,1563942598476
998,1,1,1598876389967,1598876389967
999,1,1,1533481687821,1533481687821
1000,13,13,1579271823479,1603218766997
1001,9,9,1474741606000,1553646757517
1002,3,3,1464954407000,1531430696708
1003,1,1,1500046465000,1500046465000
1004,2,2,1523325005465,1533002139215
1005,1,1,1601344676937,1601344676937
1006,1,1,1582191472562,1582191472562
1007,1,1,1575431171047,1575431171047
1008,3,3,1555714415633,1599867588149
1009,1,1,1438879841000,1438879841000
1010,1,1,1567705518529,1567705518529
1011,14,14,1404570728000,1598900885202
1012,2,2,1573750282381,1577934483856
1013,3,3,1550176536529,1582766407026
1014,7,7,1486780646000,1515380758943
1015,1,1,1597775134188,1597775134188
1016,1,1,1477158469000,1477158469000
1017,1,1,1217339975000,1217339975000
1018,23,23,1489865684000,1552677804653
1019,3,3,1583501147316,1588184274365
1020,2,2,1483142418000,1501694608902
1021,1,1,1545804236393,1545804236393
1022,3,3,1573769616941,1587752047963
1023,29,29,1487315001000,1596724714027
1024,8,8,1475711481000,1592611858259
1025,2,2,1350393052000,1391481719000
1026,65,65,1320942465000,1595088515294
1027,2,2,1469910926000,1504283167129
1028,22,22,1520113113022,1576011972668
1029,2,2,1540057113547,1578803031590
1030,4,4,1556940667333,1567456652383
1031,6,6,1496674250000,1581733587219
1032,2,2,1465231995000,1490242906000
1033,3,3,1583528648195,1594573068411
1034,2,2,1573276679987,1595298207451
1035,1,1,1479065873000,1479065873000
1036,4,4,1488152749000,1555511914445
1037,1,1,1417996161000,1417996161000
1038,1,1,1588296670726,1588296670726
1039,1,1,1567228726035,1567228726035
1040,1,1,1476911885000,1476911885000
1041,1,1,1543437092594,1543437092594
1042,1,1,1595172616109,1595172616109
1043,3,3,1533523798310,1533629352960
1044,29,29,1517353796757,1596068735763
1045,21,21,1503263048758,1594947800995
1046,1,1,1600975829811,1600975829811
1047,1,1,1519794836522,1519794836522
1048,1,1,1484248617000,1484248617000
1049,1,1,1537666132330,1537666132330
1050,1,1,1588898944741,1588898944741
1051,1,1,1596557541388,1596557541388
1052,1,1,1577815228702,1577815228702
1053,5,5,1369586759000,1455602019000
1054,4,4,1541162847827,1562456356942
1055,42,41,1475561065000,1554950670784
1056,1,1,1576981849951,1576981849951
1057,26,26,1541004586468,1574131711652
1058,1,1,1565270304336,1565270304336
1059,1,1,1518534856927,1518534856927
1060,1,1,1564452798608,1564452798608
1061,1,1,1574819250060,1574819250060
1062,2,2,1579142101205,1589889675840
1063,70,70,1463755368000,1603309025730
1064,1,1,1504914169563,1504914169563
1065,1,1,1583136427685,1583136427685
1066,1,1,1521230837211,1521230837211
1067,2,2,1594555774613,1597081338500
1068,1,1,1540695683012,1540695683012
1069,2,2,1283520424000,1286636987000
1070,1,1,1446873690000,1446873690000
1071,1,1,1603369849529,1603369849529
1072,1,1,1397879174000,1397879174000
1073,116,116,1417007338000,1462567923000
1074,3,3,1509489055557,1574691675276
1075,1,1,1592968834279,1592968834279
1076,2,2,1499223933946,1507575570520
1077,1,1,1570493797605,1570493797605
1078,2,2,1562881825232,1569278254415
1079,2,2,1458401918000,1524597779367
1080,110,110,1490739359000,1589421822472
1081,1,1,1535849560284,1535849560284
1082,3,3,1568569307959,1590383465421
1083,20,20,1558620493685,1601904194009
1084,2,2,1393013946000,1514901212139
1085,1,1,1447132416000,1447132416000
1086,1,1,1590171555795,1590171555795
1087,3,3,1490962873000,1577309233137
1088,1,1,1579917428127,1579917428127
1089,1,1,1486046547000,1486046547000
1090,11,11,1439851657000,1560908671901
1091,1,1,1594772161462,1594772161462
1092,3,3,1574394255874,1582478932927
1093,1,1,1465143761000,1465143761000
1094,2,2,1570779286947,1571063524673
1095,1,1,1388169250000,1388169250000
1096,1,1,1576450211234,1576450211234
1097,5,5,1590403221345,1599058142916
1098,2,2,1556839920237,1561779637455
1099,1,1,1433870168000,1433870168000
1100,1,1,1569007282298,1569007282298
1101,3,3,1536699179944,1599169665530
1102,27,27,1545430473585,1561418000978
1103,2,2,1484277411000,1488518578000
1104,2,2,1449934659000,1453600300000
1105,1,1,1339174576000,1339174576000
1106,3,3,1579466412475,1600682408627
1107,1,1,1524660195564,1524660195564
1108,1,1,1454026833000,1454026833000
1109,21,21,1544753702490,1601819765278
1110,1,1,1470332663000,1470332663000
1111,2,2,1345069351000,1369700613000
1112,1,1,1584093026980,1584093026980
1113,2,2,1470719930000,1485800202000
1114,6,6,1516831080480,1570850002483
1115,3,3,1577400712328,1582264105089
1116,1,1,1576107377334,1576107377334
1117,1,1,1580990967992,1580990967992
1118,6,6,1344169386000,1567037908450
1119,1,1,1568382396606,1568382396606
1120,10,9,1444009831000,1570408450000
1121,41,41,1431242478000,1586460678511
1122,3,3,1421003272000,1462323567000
1123,3,3,1575977628168,1595412712915
1124,2,2,1593489067848,1597976873446
1125,3,3,1266723884000,1442941892000
1126,5,5,1560823114061,1578946482567
1127,9,9,1527561482014,1590183521751
1128,1,1,1526045184426,1526045184426
1129,1,1,1394633900000,1394633900000
1130,4,4,1515117991156,1581207793459
1131,3,3,1559932209955,1589730047321
1132,1,1,1576943585896,1576943585896
1133,1,1,1590706614625,1590706614625
1134,1,1,1359014944000,1359014944000
1135,13,12,1487911615000,1527776856038
1136,3,3,1489919370000,1519919759032
1137,1,1,1595850574100,1595850574100
1138,1,1,1546124531179,1546124531179
1139,2,2,1488325192000,1508780507862
1140,1,1,1550412185625,1550412185625
1141,2,2,1490930036000,1592954938814
1142,1,1,1577370650823,1577370650823
1143,2,2,1377030856000,1384286611000
1144,4,4,1471078032000,1499552595191
1145,34,33,1428026004000,1512030923799
1146,7,7,1574331066060,1602082058870
1147,50,49,1458108573000,1595903402346
1148,1,1,1592514804109,1592514804109
1149,9,9,1394395182000,1465519634000
1150,24,24,1497928459963,1598148394076
1151,2,2,1457644110000,1484895603000
1152,1,1,1581439567094,1581439567094
1153,10,10,1568314671409,1595909797825
1154,4,4,1573357362116,1580865646674
1155,1,1,1523837660747,1523837660747
1156,2,2,1452130161000,1470862147000
1157,3,3,1574088492659,1578454837137
1158,4,4,1600954197883,1602925418981
1159,17,16,1525552650668,1593149253499
1160,15,15,1447884595000,1503883936044
1161,1,1,1546008757797,1546008757797
1162,1,1,1551129143623,1551129143623
1163,6,6,1533767383249,1574813405107
1164,2,2,1484709288000,1512949641952
1165,1,1,1504559691473,1504559691473
1166,1,1,1405832276000,1405832276000
1167,1,1,1459903194000,1459903194000
1168,1,1,1556824885790,1556824885790
1169,4,4,1380708815000,1473626033000
1170,2,2,1476041790000,1483992148000
1171,1,1,1562607493367,1562607493367
1172,3,3,1421680831000,1587794996321
1173,7,7,1458655340000,1492559134000
1174,1,1,1408550372000,1408550372000
1175,8,8,1389276918000,1430339347000
1176,1,1,1595295133280,1595295133280
1177,4,4,1491913862000,1578423831133
1178,10,10,1427478040000,1450117411000
1179,8,8,1408089375000,1482426877000
1180,1,1,1566679321763,1566679321763
1181,1,1,1529936953597,1529936953597
1182,8,7,1405462508000,1603247331744
1183,14,14,1522814986695,1595134291924
1184,1,1,1594119000884,1594119000884
1185,10,9,1511289349034,1567739806915
1186,1,1,1595646081001,1595646081001
1187,1,1,1408018433000,1408018433000
1188,2,2,1494815277000,1517006963312
1189,2,2,1561725195473,1581042609208
1190,4,4,1557895249341,1568767984260
1191,1,1,1603099409112,1603099409112
1192,1,1,1562211589923,1562211589923
1193,5,5,1468541026000,1522284694134
1194,7,7,1420854560000,1461901001000
1195,2,2,1569260343624,1569679195876
1196,4,4,1591658226332,1602475888804
1197,2,2,1488919330000,1561485463257
1198,1,1,1515551311821,1515551311821
1199,2,2,1418563310000,1546786421728
1200,15,15,1530747899719,1596669730798
1201,6,6,1510178843418,1587972279021
1202,1,1,1565038663465,1565038663465
1203,1,1,1590007548317,1590007548317
1204,2,2,1289763340000,1364909195000
1205,1,1,1461933597000,1461933597000
1206,181,181,1515349605134,1603467325453
1207,2,2,1569826315699,1574747857868
1208,3,3,1576616982409,1581170937218
1209,5,5,1508334770469,1555448303976
1210,1,1,1541294534269,1541294534269
1211,1,1,1545448506966,1545448506966
1212,2,2,1507489299096,1533133177503
1213,28,28,1525138701591,1588804131099
1214,2,2,1546784470542,1577541978252
1215,3,3,1545991007654,1552343639154
1216,9,9,1470861974000,1481926137000
1217,59,59,1473879685000,1603218258284
1218,1,1,1584579706404,1584579706404
1219,2,2,1533150800250,1546029448344
1220,23,23,1476373967000,1563497327813
1221,1,1,1598023928081,1598023928081
1222,1,1,1597347959975,1597347959975
1223,9,9,1594937536632,1603252264569
1224,1,1,1471017645000,1471017645000
1225,3,3,1507813374942,1522185856028
1226,3,3,1401286267000,1501617648105
1227,4,4,1520276805797,1543888294244
1228,3,2,1421135545000,1429270910000
1229,2,2,1470859297000,1524518715650
1230,1,1,1572358436790,1572358436790
1231,4,4,1578747214005,1593827482391
1232,1,1,1583203527998,1583203527998
1233,1,1,1535233289556,1535233289556
1234,2,2,1542892259772,1543181505796
1235,3,3,1426084246000,1477596009000
1236,2,2,1541796310474,1543684959634
1237,1,1,1472442553000,1472442553000
1238,1,1,1575025283161,1575025283161
